index,aria-level,title,id,href,parent,l0_id,l1_id,l2_id,l3_id,l4_id,l5_id,l6_id,l7_id,l8_id,l0_title,l1_title,l2_title,l3_title,l4_title,l5_title,l6_title,l7_title,l8_title
13163,6,Provision Users with Required Profiles and Auto-Create User Records,es_provision_users_and_auto_create_user_records_leaf,/s/articleView?id=sf.es_provision_users_and_auto_create_user_records.htm&language=en_US&type=5,es_salesforce_workday_integration_leaf,service_cloud_leaf,support_metrics_leaf,es_employee_service_for_enhanced_employee_support_experience_leaf,es_employee_service_setup_leaf,es_employee_service_integration_with_external_systems_leaf,es_salesforce_workday_integration_leaf,es_provision_users_and_auto_create_user_records_leaf,,,Service Cloud,Track Service Metrics and Manage Your Team,Employee Service for Enhanced Support Experience,Employee Service Setup,Employee Service Integration with External Systems,Salesforce-Workday Integration,Provision Users with Required Profiles and Auto-Create User Records,,
13174,4,Employee Hub Setup,es_employee_hub_set_up_leaf,/s/articleView?id=sf.es_employee_hub_set_up.htm&language=en_US&type=5,es_employee_service_setup_leaf,service_cloud_leaf,support_metrics_leaf,es_employee_service_for_enhanced_employee_support_experience_leaf,es_employee_service_setup_leaf,es_employee_hub_set_up_leaf,,,,,Service Cloud,Track Service Metrics and Manage Your Team,Employee Service for Enhanced Support Experience,Employee Service Setup,Employee Hub Setup,,,,
13175,5,Review and Assign Employee Hub Permissions,es_review_and_assign_employee_hub_permissions_leaf,/s/articleView?id=sf.es_review_and_assign_employee_hub_permissions.htm&language=en_US&type=5,es_employee_hub_set_up_leaf,service_cloud_leaf,support_metrics_leaf,es_employee_service_for_enhanced_employee_support_experience_leaf,es_employee_service_setup_leaf,es_employee_hub_set_up_leaf,es_review_and_assign_employee_hub_permissions_leaf,,,,Service Cloud,Track Service Metrics and Manage Your Team,Employee Service for Enhanced Support Experience,Employee Service Setup,Employee Hub Setup,Review and Assign Employee Hub Permissions,,,
13176,5,Employee Hub Site Creation,es_employee_hub_site_creation_leaf,/s/articleView?id=sf.es_employee_hub_site_creation.htm&language=en_US&type=5,es_employee_hub_set_up_leaf,service_cloud_leaf,support_metrics_leaf,es_employee_service_for_enhanced_employee_support_experience_leaf,es_employee_service_setup_leaf,es_employee_hub_set_up_leaf,es_employee_hub_site_creation_leaf,,,,Service Cloud,Track Service Metrics and Manage Your Team,Employee Service for Enhanced Support Experience,Employee Service Setup,Employee Hub Setup,Employee Hub Site Creation,,,
13177,5,Configure the Employee Details Component,es_configure_the_employee_details_component_leaf,/s/articleView?id=sf.es_configure_the_employee_details_component.htm&language=en_US&type=5,es_employee_hub_set_up_leaf,service_cloud_leaf,support_metrics_leaf,es_employee_service_for_enhanced_employee_support_experience_leaf,es_employee_service_setup_leaf,es_employee_hub_set_up_leaf,es_configure_the_employee_details_component_leaf,,,,Service Cloud,Track Service Metrics and Manage Your Team,Employee Service for Enhanced Support Experience,Employee Service Setup,Employee Hub Setup,Configure the Employee Details Component,,,
13178,5,Configure the Employee Hub Service Catalog Component,es_configure_the_employee_hub_service_catalog_component_leaf,/s/articleView?id=sf.es_configure_the_employee_hub_service_catalog_component.htm&language=en_US&type=5,es_employee_hub_set_up_leaf,service_cloud_leaf,support_metrics_leaf,es_employee_service_for_enhanced_employee_support_experience_leaf,es_employee_service_setup_leaf,es_employee_hub_set_up_leaf,es_configure_the_employee_hub_service_catalog_component_leaf,,,,Service Cloud,Track Service Metrics and Manage Your Team,Employee Service for Enhanced Support Experience,Employee Service Setup,Employee Hub Setup,Configure the Employee Hub Service Catalog Component,,,
13179,5,Configure the Tile Menu Component,es_configure_the_tile_menu_component_leaf,/s/articleView?id=sf.es_configure_the_tile_menu_component.htm&language=en_US&type=5,es_employee_hub_set_up_leaf,service_cloud_leaf,support_metrics_leaf,es_employee_service_for_enhanced_employee_support_experience_leaf,es_employee_service_setup_leaf,es_employee_hub_set_up_leaf,es_configure_the_tile_menu_component_leaf,,,,Service Cloud,Track Service Metrics and Manage Your Team,Employee Service for Enhanced Support Experience,Employee Service Setup,Employee Hub Setup,Configure the Tile Menu Component,,,
13180,5,Salesforce Knowledge Enablement,es_salesforce_knowledge_enablement_leaf,/s/articleView?id=sf.es_salesforce_knowledge_enablement.htm&language=en_US&type=5,es_employee_hub_set_up_leaf,service_cloud_leaf,support_metrics_leaf,es_employee_service_for_enhanced_employee_support_experience_leaf,es_employee_service_setup_leaf,es_employee_hub_set_up_leaf,es_salesforce_knowledge_enablement_leaf,,,,Service Cloud,Track Service Metrics and Manage Your Team,Employee Service for Enhanced Support Experience,Employee Service Setup,Employee Hub Setup,Salesforce Knowledge Enablement,,,
13181,5,Email-to-Case Setup,es_email_to_case_set_up_leaf,/s/articleView?id=sf.es_email_to_case_set_up.htm&language=en_US&type=5,es_employee_hub_set_up_leaf,service_cloud_leaf,support_metrics_leaf,es_employee_service_for_enhanced_employee_support_experience_leaf,es_employee_service_setup_leaf,es_employee_hub_set_up_leaf,es_email_to_case_set_up_leaf,,,,Service Cloud,Track Service Metrics and Manage Your Team,Employee Service for Enhanced Support Experience,Employee Service Setup,Employee Hub Setup,Email-to-Case Setup,,,
13182,5,Web-to-Case Setup,es_web_to_case_set_up_leaf,/s/articleView?id=sf.es_web_to_case_set_up.htm&language=en_US&type=5,es_employee_hub_set_up_leaf,service_cloud_leaf,support_metrics_leaf,es_employee_service_for_enhanced_employee_support_experience_leaf,es_employee_service_setup_leaf,es_employee_hub_set_up_leaf,es_web_to_case_set_up_leaf,,,,Service Cloud,Track Service Metrics and Manage Your Team,Employee Service for Enhanced Support Experience,Employee Service Setup,Employee Hub Setup,Web-to-Case Setup,,,
13183,5,Embedded Messaging Set Up,es_embedded_messaging_set_up_leaf,/s/articleView?id=sf.es_embedded_messaging_set_up.htm&language=en_US&type=5,es_employee_hub_set_up_leaf,service_cloud_leaf,support_metrics_leaf,es_employee_service_for_enhanced_employee_support_experience_leaf,es_employee_service_setup_leaf,es_employee_hub_set_up_leaf,es_embedded_messaging_set_up_leaf,,,,Service Cloud,Track Service Metrics and Manage Your Team,Employee Service for Enhanced Support Experience,Employee Service Setup,Employee Hub Setup,Embedded Messaging Set Up,,,
13184,6,Update Messaging Session with Employee Details,es_update_messaging_session_with_contact_details_leaf,/s/articleView?id=sf.es_update_messaging_session_with_contact_details.htm&language=en_US&type=5,es_embedded_messaging_set_up_leaf,service_cloud_leaf,support_metrics_leaf,es_employee_service_for_enhanced_employee_support_experience_leaf,es_employee_service_setup_leaf,es_employee_hub_set_up_leaf,es_embedded_messaging_set_up_leaf,es_update_messaging_session_with_contact_details_leaf,,,Service Cloud,Track Service Metrics and Manage Your Team,Employee Service for Enhanced Support Experience,Employee Service Setup,Employee Hub Setup,Embedded Messaging Set Up,Update Messaging Session with Employee Details,,
13185,6,Set Up Case Management Bot,es_case_management_bot_set_up_leaf,/s/articleView?id=sf.es_case_management_bot_set_up.htm&language=en_US&type=5,es_embedded_messaging_set_up_leaf,service_cloud_leaf,support_metrics_leaf,es_employee_service_for_enhanced_employee_support_experience_leaf,es_employee_service_setup_leaf,es_employee_hub_set_up_leaf,es_embedded_messaging_set_up_leaf,es_case_management_bot_set_up_leaf,,,Service Cloud,Track Service Metrics and Manage Your Team,Employee Service for Enhanced Support Experience,Employee Service Setup,Employee Hub Setup,Embedded Messaging Set Up,Set Up Case Management Bot,,
13188,5,Manager Approvals Setup,es_manager_approvals_set_up_leaf,/s/articleView?id=sf.es_manager_approvals_set_up.htm&language=en_US&type=5,es_employee_hub_set_up_leaf,service_cloud_leaf,support_metrics_leaf,es_employee_service_for_enhanced_employee_support_experience_leaf,es_employee_service_setup_leaf,es_employee_hub_set_up_leaf,es_manager_approvals_set_up_leaf,,,,Service Cloud,Track Service Metrics and Manage Your Team,Employee Service for Enhanced Support Experience,Employee Service Setup,Employee Hub Setup,Manager Approvals Setup,,,
13189,6,Create a Flow by Using the Identify Manager Template,es_create_a_flow_by_using_the_identify_manager_template_leaf,/s/articleView?id=sf.es_create_a_flow_by_using_the_identify_manager_template.htm&language=en_US&type=5,es_manager_approvals_set_up_leaf,service_cloud_leaf,support_metrics_leaf,es_employee_service_for_enhanced_employee_support_experience_leaf,es_employee_service_setup_leaf,es_employee_hub_set_up_leaf,es_manager_approvals_set_up_leaf,es_create_a_flow_by_using_the_identify_manager_template_leaf,,,Service Cloud,Track Service Metrics and Manage Your Team,Employee Service for Enhanced Support Experience,Employee Service Setup,Employee Hub Setup,Manager Approvals Setup,Create a Flow by Using the Identify Manager Template,,
13190,6,Create an Orchestration by Using the Approve Case Request Template,es_create_an_orchestration_by_using_the_approve_case_request_template_leaf,/s/articleView?id=sf.es_create_an_orchestration_by_using_the_approve_case_request_template.htm&language=en_US&type=5,es_manager_approvals_set_up_leaf,service_cloud_leaf,support_metrics_leaf,es_employee_service_for_enhanced_employee_support_experience_leaf,es_employee_service_setup_leaf,es_employee_hub_set_up_leaf,es_manager_approvals_set_up_leaf,es_create_an_orchestration_by_using_the_approve_case_request_template_leaf,,,Service Cloud,Track Service Metrics and Manage Your Team,Employee Service for Enhanced Support Experience,Employee Service Setup,Employee Hub Setup,Manager Approvals Setup,Create an Orchestration by Using the Approve Case Request Template,,
13191,6,Limitations of Advanced Approvals in Employee Service,es_advanced_approvals_limitations_leaf,/s/articleView?id=sf.es_advanced_approvals_limitations.htm&language=en_US&type=5,es_manager_approvals_set_up_leaf,service_cloud_leaf,support_metrics_leaf,es_employee_service_for_enhanced_employee_support_experience_leaf,es_employee_service_setup_leaf,es_employee_hub_set_up_leaf,es_manager_approvals_set_up_leaf,es_advanced_approvals_limitations_leaf,,,Service Cloud,Track Service Metrics and Manage Your Team,Employee Service for Enhanced Support Experience,Employee Service Setup,Employee Hub Setup,Manager Approvals Setup,Limitations of Advanced Approvals in Employee Service,,
13195,5,Notifications Setup,es_notifications_set_up_leaf,/s/articleView?id=sf.es_notifications_set_up.htm&language=en_US&type=5,es_employee_hub_set_up_leaf,service_cloud_leaf,support_metrics_leaf,es_employee_service_for_enhanced_employee_support_experience_leaf,es_employee_service_setup_leaf,es_employee_hub_set_up_leaf,es_notifications_set_up_leaf,,,,Service Cloud,Track Service Metrics and Manage Your Team,Employee Service for Enhanced Support Experience,Employee Service Setup,Employee Hub Setup,Notifications Setup,,,
13217,4,HR Service Workspace Setup,es_hr_service_workspace_set_up_leaf,/s/articleView?id=sf.es_hr_service_workspace_set_up.htm&language=en_US&type=5,es_employee_service_setup_leaf,service_cloud_leaf,support_metrics_leaf,es_employee_service_for_enhanced_employee_support_experience_leaf,es_employee_service_setup_leaf,es_hr_service_workspace_set_up_leaf,,,,,Service Cloud,Track Service Metrics and Manage Your Team,Employee Service for Enhanced Support Experience,Employee Service Setup,HR Service Workspace Setup,,,,
13218,5,Review and Assign HR Service Workspace Permissions,es_review_and_assign_hr_service_workspace_permissions_leaf,/s/articleView?id=sf.es_review_and_assign_hr_service_workspace_permissions.htm&language=en_US&type=5,es_hr_service_workspace_set_up_leaf,service_cloud_leaf,support_metrics_leaf,es_employee_service_for_enhanced_employee_support_experience_leaf,es_employee_service_setup_leaf,es_hr_service_workspace_set_up_leaf,es_review_and_assign_hr_service_workspace_permissions_leaf,,,,Service Cloud,Track Service Metrics and Manage Your Team,Employee Service for Enhanced Support Experience,Employee Service Setup,HR Service Workspace Setup,Review and Assign HR Service Workspace Permissions,,,
13219,5,Configure Dashboard and Reports,es_configure_dashboard_and_reports_leaf,/s/articleView?id=sf.es_configure_dashboard_and_reports.htm&language=en_US&type=5,es_hr_service_workspace_set_up_leaf,service_cloud_leaf,support_metrics_leaf,es_employee_service_for_enhanced_employee_support_experience_leaf,es_employee_service_setup_leaf,es_hr_service_workspace_set_up_leaf,es_configure_dashboard_and_reports_leaf,,,,Service Cloud,Track Service Metrics and Manage Your Team,Employee Service for Enhanced Support Experience,Employee Service Setup,HR Service Workspace Setup,Configure Dashboard and Reports,,,
13220,5,Configure Employee Profile Card Component,es_configure_the_employee_profile_component_leaf,/s/articleView?id=sf.es_configure_the_employee_profile_component.htm&language=en_US&type=5,es_hr_service_workspace_set_up_leaf,service_cloud_leaf,support_metrics_leaf,es_employee_service_for_enhanced_employee_support_experience_leaf,es_employee_service_setup_leaf,es_hr_service_workspace_set_up_leaf,es_configure_the_employee_profile_component_leaf,,,,Service Cloud,Track Service Metrics and Manage Your Team,Employee Service for Enhanced Support Experience,Employee Service Setup,HR Service Workspace Setup,Configure Employee Profile Card Component,,,
13221,5,"Provide Access to Account, Contact, and Employee Objects",es_provide_access_to_account_and_contact_leaf,/s/articleView?id=sf.es_provide_access_to_account_and_contact.htm&language=en_US&type=5,es_hr_service_workspace_set_up_leaf,service_cloud_leaf,support_metrics_leaf,es_employee_service_for_enhanced_employee_support_experience_leaf,es_employee_service_setup_leaf,es_hr_service_workspace_set_up_leaf,es_provide_access_to_account_and_contact_leaf,,,,Service Cloud,Track Service Metrics and Manage Your Team,Employee Service for Enhanced Support Experience,Employee Service Setup,HR Service Workspace Setup,"Provide Access to Account, Contact, and Employee Objects",,,
13222,5,Configure the Reports To Field on Person Account,es_configure_the_reports_to_field_on_person_account_leaf,/s/articleView?id=sf.es_configure_the_reports_to_field_on_person_account.htm&language=en_US&type=5,es_hr_service_workspace_set_up_leaf,service_cloud_leaf,support_metrics_leaf,es_employee_service_for_enhanced_employee_support_experience_leaf,es_employee_service_setup_leaf,es_hr_service_workspace_set_up_leaf,es_configure_the_reports_to_field_on_person_account_leaf,,,,Service Cloud,Track Service Metrics and Manage Your Team,Employee Service for Enhanced Support Experience,Employee Service Setup,HR Service Workspace Setup,Configure the Reports To Field on Person Account,,,
